层,I
墙,B
梁板,I
钢筋,I
安装,
，,
发现,
水电风,
等,
预埋管,B
预留洞,I
作业,
直接,
将,
墙,B
梁板,I
钢筋,I
割断,
，,
造成,
严重,
质量,
缺陷,
，,
对,
此,
，,
请,
施工方,
立即,
按照,
规范,
要求,
进行,
加固,
补强,
！,
,
监理组,
检查,
塔楼,B
部位,I
负,B
二,I
层,I
梁板,B
钢筋,I
安装,
，,
发现,
部分,
梁纵筋,B
与,
型钢,B
柱,I
连接,
不,
够,
锚固,
长度,
，,
为,
确保,
工程,
结构,
质量,
缺,
，,
请,
施工方,
立即,
按照,
设计,
或,
规范,
要求,
进行,
整改,
!,
,
型钢,B
柱,I
梁底筋,I
局部,
未,
与,
连接板,B
焊接,
，,
局部,
已,
焊接,
的,
焊缝,
长度,
不足,
；,
,
柱冒,B
部位,I
拉筋,B
设置,
不足,
；,
,
局部,
梁,B
、,
柱,B
、,
板,B
保护层,I
垫块,I
设置,
数量,
均,
不足,
要求,
，,
局部,
箍筋,B
或,
纵筋,B
紧贴,
模板,B
无,
保护层,B
；,
,
局部,
梁,B
、,
板筋,B
未,
满,
扎,
；,
,
局部,
梁挑筋,B
长度,
不够,
，,
二排,B
筋,I
锚入型,
钢柱,B
长度,
不够,
；,
,
局部,
板筋,B
未,
做,
弯锚,
或,
锚入,
支座,
长度,
不够,
；,
,
局部,
洞口,B
或,
预埋管,B
位置,
未,
设置,
补强,B
钢筋,I
或,
补强,
不,
符合,
要求,
；,
,
局部,
排架,B
立杆,I
歪斜,
，,
局部,
梁底,B
立杆,I
未用,
顶托,B
支撑,
，,
局部,
梁底,B
缺少,
立杆,B
或,
立杆,B
间距,
偏,
大,
；,
,
反梁,B
部位,I
立杆,B
间距,
过,
大,
，,
未,
设置,
梁底,B
立杆,I
；,
,
未,
严格,
按照,
模板,
方案,
设置,
剪刀撑,B
，,
局部,
缺少,
扫地杆,B
；,
,
立杆,B
底部,I
未,
按照,
模板,B
方案,
设置,
方木,B
垫块,I
；,
,
楼梯,B
部位,I
排架,B
局部,
悬空,
；,
,
止水,B
钢板,I
局部,
搭接,
长度,
偏短,
或,
未,
双面,
满焊,
；,
,
局部,
楼板,B
双层,I
钢筋,I
安装,
马凳,B
支座,I
偏,
少,
，,
致使,
楼板,B
有效,
截面,
尺寸,
不足,
；,
,
局部,
模板,B
平整度,
、,
垂直,
度及,
拼缝,
偏,
大,
，,
局部,
模板,B
预拱度,
不足,
，,
局部,
采用,
废旧,
模板,B
。,
,
格构,B
柱,I
部位,I
板,B
钢筋,I
随意,
割断,
;,
,
局部,
板钢筋,B
网片,I
偏低,
，,
减小,
板,B
有效,
截面,
；,
,
3,B
#,I
汽车,I
坡道,I
净宽,
设计,
尺寸,
未,
4.1,
米,
，,
现场,
实际,
尺寸,
4.15,
；,
,
C,B
轴,I
/,I
11,I
-,I
12,I
轴,I
800,I
的,
梁箍筋,B
加密,
不,
到位,
；,
,
D,B
轴,I
/,I
9,I
-,I
,I
,I
10,I
轴,I
预留,B
洞口,I
未,
加固,
；,
,
C,B
轴,I
/,I
6,I
轴,I
柱帽,B
加密,
不,
到位,
;,
,
有些,
柱帽,B
拉筋,I
偏,
少,
；,
,
少数,
水电,B
配管,I
布置,
间距,
不,
满足,
规范,
要求,
。,
,
排架,B
立杆,I
无,
垫木,B
、,
局部,
缺少,
扫地杆,B
、,
少数,
立杆,B
顶托,I
伸出,
太,
长,
或,
偏心,
受压,
。,
,
监理,
组,
在,
现场,
巡视,
发现,
负,B
二,I
层,I
一区,B
墙柱,B
钢筋,I
未,
按,
拆撑,
方案,
搭设,
防护,
，,
请,
施工方,
严格,
按照,
拆撑,
方案,
施工,
；,
,
监理组,
现场,
巡视,
时,
发现,
你,
单位,
连廊,B
灌浆,
拆模,
后,
空鼓,
露筋,
现象,
严重,
，,
现,
要求,
你,
单位,
编制,
可靠,
的,
修补,
方案,
，,
进行,
修补,
整改,
到位,
；,
,
监理,
在,
现场,
巡视,
中,
，,
发现,
一,B
区,I
负,B
二层,I
排架,B
搭设,
过程,
中,
立杆,B
底部,I
未,
按,
模板,B
方案,
要求,
设置,
400,
*,
100,
*,
50,
木,B
垫块,I
，,
请,
施工方,
严格,
按照,
方案,
要求,
施工,
，,
对,
现场,
立杆,B
未,
设置,
垫木,B
的,
地方,
及时,
整改,
，,
整改,
完成,
报,
监理,
验收,
。,
,
监理组,
检查,
发现,
B3,B
层,I
地库,B
外墙,I
局部,
出现,
通透,
裂缝,
，,
为,
确保,
工程,
结构,
质量,
，,
现,
要求,
施工方,
就,
此类,
质量,
缺陷,
提出,
可靠,
有效,
的,
处理,
方案,
，,
报,
监理,
、,
建设方,
同意,
后,
，,
及时,
按照,
审核,
同意,
的,
处理,
方案,
认真,
整改,
处理,
！,
,
监理组,
检查,
发现,
塔楼,B
区域,I
B3,B
层,I
地库,B
顶板,I
多,
处,
出现,
通透,
裂缝,
，,
为,
确保,
工程,
结构,
质量,
，,
现,
要求,
施工方,
就,
此类,
质量,
缺陷,
提出,
可靠,
有效,
的,
处理,
方案,
，,
报,
监理,
、,
建设方,
同意,
后,
，,
及时,
按照,
审核,
同意,
的,
处理,
方案,
认真,
整改,
处理,
！,
,
塔楼,B
区域,I
型钢,B
柱,I
部位,I
梁,B
钢筋,I
局部,
锚固,
长度,
不足,
且,
未,
与,
型钢,B
柱,I
连接板,I
焊接,
,
塔楼,B
区域,I
局部,
大梁,B
底筋,I
由于,
侧模,B
已,
全部,
封模,
导致,
无法,
满扎,
,
消防,B
水池,I
、,
核心筒,B
等,
部位,
墙体,B
钢筋,I
跳扎,
现象,
严重,
,
纵向,B
立杆,I
步距,
超过,
1.5m,
，,
达到,
1.9,
-,
2,
m,
；,
,
自由端,
达到,
1.5,
-,
1.8m,
超过,
50cm,
少,
一道,
水平杆,B
;,
,
纵向,B
水平杆,I
隔,
了,
2,
-,
3,
跨,
才,
设置,
一道,
水平杆,B
;,
,
高低,B
跨,I
未,
按,
规范,
要求,
延伸,
两,
跨,
；,
,
顶托,B
局部,I
存在,
只有,
一根,
现象,
。,
,
监理组,
检查,
发现,
塔楼,B
区域,I
二,B
层,I
梁,B
L57,I
施工,
不,
符合,
设计,
，,
请,
施工方,
尽快,
彻底,
整改,
!,
,
劲型柱,B
灌浆,I
料,I
材料,
检测,
不,
合格,
；,
,
地下,B
三层,I
外墙板,B
局部,
存在,
裂缝,
、,
渗水,
；,
地下室,B
顶板,I
局部,
存在,
裂缝,
。,
,
监理,
在,
现场,
巡视,
中,
，,
发现,
塔楼,B
五层,I
楼面,B
东侧,I
出现,
一,
条,
贯通,
裂缝,
，,
经,
初步,
分析,
是,
由于,
四层,
排架,B
拆除,
过早,
导致,
，,
要求,
施工,
单位,
分析,
原因,
，,
及时,
出具,
处理,
方案,
。,
,
现场,
05a,B
埋件,I
与,
设计,
不符,
；,
,
进场,
埋件,B
涂,
锌,
厚度,
不,
符合,
设计,
及,
规范,
要求,
；,
,
进场,
埋件,B
未,
通知,
监理,
组,
验收,
即,
开始,
现场,
使用,
；,
,
板筋,B
锚固,
长度,
不足,
，,
型钢,B
柱,I
节点,I
部位,I
梁二排筋,B
锚固,
长度,
不足,
,
梁侧,B
钢筋,I
无,
保护层,B
，,
梁底,B
木屑,
、,
焊渣,
等,
垃圾,
未,
清理,
干净,
,
六层,B
排架,I
梁底,I
立杆,B
未,
用,
扫地杆,B
拉通,
,
小梁,B
底模,I
用,
步步,
紧,
加固,
，,
板底,B
木方,B
间距,
过大,
,
地下室,B
型钢,I
柱,I
加固,B
植筋,I
深度,
不足,
，,
加固,B
钢筋,I
下料,
长度,
不足,
，,
箍筋,B
焊接,
长度,
不足,
,
局部,
大梁,B
底,I
立杆,B
设置,
与,
方案,
不符,
,
你,
项目部,
进场,
的,
江苏,B
沙钢,I
幕墙,I
预埋件,I
钢筋,I
T形,I
接头,I
，,
在,
2018年,
12月,
20日,
的,
复检,
中,
，,
检测,
结果,
不,
符合,
JGJ18,
-,
2012,
《,
钢筋,
焊接,
及,
验收,
规程,
》,
的,
技术,
要求,
。,
,
现场,
负,B
一,I
层,I
砼导墙,B
现,
已,
支模,
还,
未,
剔凿,
，,
不,
符合,
龙湖,
集团,
工程,
质量,
检查,
评估,
管理,
规范,
第5,
条,
5.2款,
，,
要求,
总包,
及时,
整改,
到位,
；,
,
负,B
一,I
层,I
构造柱,B
搭接,
长度,
及,
拉墙,B
筋,I
长度,
过,
短,
不,
符合,
规范,
要求,
，,
要求,
总包,
单位,
尽快,
整改,
到位,
，,
后报,
监理,
组,
复查,
。,
,
2018年,
7月,
11日,
监理,
组接,
到,
质监方,
电话,
通知,
，,
塔楼,B
区域,I
型钢,B
柱,I
灌浆料,I
检测,
不,
合格,
，,
为,
避免,
出现,
重大,
质量,
缺陷,
，,
请,
贵方,
及早,
整改,
！,
,
监理组,
现场,
检查,
发现,
塔楼,B
区域,I
一,B
层,I
WKL1,B
模板,I
尺寸,
宽,
仅,
284,
，,
严重,
偏小,
，,
请,
施工方,
尽快,
彻底,
整改,
！,
,
监理组,
现场,
检查,
发现,
塔楼,B
区域,I
一,B
层,I
楼板,B
4,I
-,I
6,I
轴,I
/,I
F,I
-,I
H,I
轴,I
等,
附加,B
钢筋,I
严重,
锈蚀,
，,
请,
施工方,
尽快,
彻底,
整改,
！,
,
监理组,
现场,
巡视,
发现,
塔楼,B
区域,I
一,B
层,I
排架,B
局部,
扫地杆,B
缺失,
、,
顶托,B
未,
顶,
到,
主楞,B
、,
局部,
立样,B
悬空,
、,
立杆,B
底部,I
未,
设置,
木垫块,B
、,
最,
上,
一步,
横杆,B
缺失,
、,
局部,
梁底筋,B
、,
梁侧,B
钢筋,I
未,
满,
扎,
。,
,
监理组,
巡视,
时,
发现,
负,B
一层,I
7,B
-,I
12,I
/,I
轴肥槽,I
剪力墙,I
外侧,I
挤塑板,B
大面积,
脱落,
未,
重新,
粘贴,
，,
要求,
施工,
单位,
立即,
整改,
重新,
牢固,
粘贴,
再,
进行,
基槽,B
回填,
。,
,
肥槽,B
垃圾,
未,
清理,
干净,
,
防水层,B
多处,
破损,
未,
修补,
,
未,
按,
设计,
要求,
铺贴,
防水,B
保护层,I
就,
开始,
回填,
,
过程,
中,
局部,
立杆,B
搭接,
接长,
，,
最,
上,
一步,
少,
一个,
方向,
大,B
横杆,I
；,
,
楼板,B
底,I
支撑,B
主楞,I
未,
按,
方案,
要求,
设置,
两根,
钢管,B
，,
局部,
只,
设置,
一根,
钢管,B
；,
,
高支模,B
横杆,I
局部,
未,
拉通,
设置,
；,
,
高支模,B
立杆,I
局部,
搭接,
过,
长,
；,
,
立杆,B
底,I
局部,
未,
设置,
木,B
垫块,I
。,
,
监理,
现场,
发现,
二,B
区,I
二层,B
排架,I
在,
搭设,
过程,
中,
，,
有,
局部,
立杆,B
间距,
不,
符合,
规范,
要求,
，,
其中,
最大,
间距,
大于,
1000mm,
，,
要求,
施工,
单位,
整改,
到位,
,
悬挑梁,B
端头,I
第一,B
排,I
钢筋,I
未,
按,
设计,
及,
规范,
要求,
下弯,
12D,
；,
,
梁底,B
钢筋,I
未,
满,
扎,
；,
,
型钢,B
柱,I
部位,I
钢筋,B
焊接,
长度,
不,
符合,
设计,
及,
规范,
要求,
；,
,
楼板,B
底,I
支撑,B
主楞,I
未,
按,
方案,
要求,
设置,
两根,
钢管,B
，,
局部,
只,
设置,
一根,
钢管,B
；,
,
立杆,B
局部,
搭接,
接长,
；,
,
屋,B
面板,I
面筋,I
没有,
满扎,
、,
面筋,B
搭接,
长度,
不足,
；,
,
梁底,B
钢筋,B
局部,
未,
满,
扎,
、,
梁底,B
垫块,B
未,
设置,
到位,
；,
,
女儿,B
墙,I
插筋,I
锚固,
长度,
不足,
；,
,
板筋,B
在,
端,B
支座,I
锚固,
长度,
不足,
；,
,
发现,
二,B
区,I
屋面,B
女儿,I
墙,I
未,
与,
屋面,B
共同,
浇筑,
，,
不,
符合,
龙湖,
集团,
自持,
商业,
项目,
工程,
质量,
风险,
检查,
评分表,
中,
7.3,
条,
；,
,
拉筋,B
局部,
缺失,
，,
且,
部分,
拉筋,B
、,
箍筋,B
未,
绑扎,
牢固,
，,
存在,
漏绑,
现象,
：,
,
垫块,B
设置,
不,
规范,
，,
且,
数量,
不足,
；,
,
钢筋,B
无,
保护层,B
的,
地方,
未,
处理,
就,
开始,
封模,
；,
,
巡视,
现场,
发现,
地下,B
一,I
层,I
拉墙筋,B
不,
满足,
规范,
要求,
，,
现场,
只有,
60cm,
：,
砌墙,B
粘结剂,
饱满度,
不足,
，,
未,
满,
批,
；,
,
洞口,B
过梁,I
搁置,
小于,
规范,
要求,
25cm,
，,
要求,
你,
单位,
及时,
整改,
到位,
，,
后报,
监理,
组,
复查,
。,
,
现场,
发现,
裙房,B
屋面,I
女儿,I
墙,I
止水,I
螺杆,I
切割,
未,
凹进,
5mm,
，,
未报,
监理,
组,
验收,
，,
已,
抹灰,
，,
要求,
总包,
单位,
必须,
返工,
处理,
，,
后报,
监理,
组,
复查,
。,
,
现场,
发现,
塔楼,B
五层,I
卫生间,B
实心,I
砖,I
砌筑,
过程,
中,
，,
砖砌体,B
全部,
是,
丁砌,
，,
不,
符合,
规范,
要求,
，,
要求,
你,
单位,
必须,
返工,
整改,
，,
后报,
监理,
组,
复查,
。,
,
现场,
监理,
组于,
2019年,
3月,
20日,
发现,
现场,
地下,B
一,I
层,I
二次,
结构,
使用,
自拌,B
混凝土,I
，,
发,
工程,
质量,
类,
监理,
通知单,
-,
A.0,
.,
101,
要求,
你,
方,
整改,
；,
,
巡视,
现场,
发现,
塔楼,B
十一,I
层,I
砌筑,
过程,
中,
，,
1,B
/,I
M,I
-,I
K,I
轴,I
西侧,I
墙,B
超出,
5M,
，,
中间,
未,
设置,
构造柱,B
，,
并且,
窗台,B
梁,I
压,I
顶,I
未,
放置,
钢筋,B
，,
现,
已,
浇筑,
砼,B
；,
,
局部,
梁钢筋,B
二,I
排,I
筋,I
锚固,
长度,
不足,
,
钢筋,B
与,
型钢,B
柱,I
连接板,I
焊接,
焊缝,
长度,
不足,
,
梁,B
加密区,I
长度,
不足,
、,
梁,B
伸入,
剪力墙,B
锚固,
长度,
不足,
,
梁底,B
扎丝,
、,
垃圾,
较,
多,
,
现场,
18,
、,
20,
、,
22,
无,
复试,
报告,
,
梁加腋处,B
箍筋,B
用,
开口,B
箍,I
未,
绑扎,
牢固,
或者,
焊接,
牢固,
,
多处,
模板,B
破损,
、,
翘曲,
变形,
、,
固定,
不,
牢固,
,
多处,
接缝,
过,
大,
、,
阴角,
未,
固定,
牢固,
,
排架,B
钢管,I
多处,
弯曲,
变形,
、,
可调,B
顶托,I
伸出,
长度,
超过,
300mm,
,
局部,
排架,B
缺,
水平杆,B
、,
梁顶撑,B
歪斜,
,
塔楼,B
十一,I
层,I
至,I
十二,I
层,I
楼梯,B
平台,I
墙体,I
已,
满足,
4,
米,
，,
按照,
设计,
图纸,
要求,
应,
增设,
腰梁,B
，,
但,
监理,
组,
巡视,
现场,
发现,
实际,
与,
设计,
图纸,
不符,
，,
要求,
你,
单位,
及时,
整改,
后,
报,
监理,
组,
复查,
合格,
后,
才,
能,
进行,
下,
一,
道,
工序,
。,
,
防排烟,B
风管,I
法兰,
连接,
的,
密封,
胶条,
，,
未,
采用,
阻燃,B
材料,I
。,
,
现场,
加工,
的,
排烟,B
风管,I
1300,
*,
700,
正压,B
送风,I
管,I
700,
*,
550,
采用,
共板,B
法兰,I
，,
与,
图纸,
施工,
总,
说明,
4.1,
.,
1,
中,
角钢,B
法兰,I
工艺,
不符,
,
现场,
库房,B
灭火器,
缺失,
。,
,
项目,
经理,
未能,
坚持,
在,
现场,
进行,
长效,
管理,
；,
,
排烟,B
风管,I
半成品,
加工,
的,
翻边,
宽度,
和,
咬口,
密实度,
质量,
局部,
不符,
；,
,
排烟管,B
和,
送风,B
管,I
出风口,
的,
位置,
，,
局部,
与,
角钢,B
法兰,I
冲突,
,
风管,B
运至,
现场,
，,
内外,B
壁,I
污染,
没有,
及时,
清理,
干净,
；,
,
竖井,B
风管,I
支架,I
间距,
，,
个别,
位置,
存在,
超出,
了,
规范,
规定,
的,
距离,
。,
,
塔楼,B
区域,I
急需,
处理,
的,
排烟,B
和,
正压,B
送风,I
管,I
及,
消防,
、,
喷淋,
等,
相关,
的,
管道,B
系统,I
，,
未能,
及时,
有效,
的,
施工,
，,
直接,
影响,
了,
土建,
墙体,B
砌筑,
、,
综合,B
管线,I
的,
后续,
施工,
，,
且,
土建,
总,
包方,
已,
连续,
发出,
联系单,
催促,
相关,
部位,
的,
消防,
施工,
。,
,
消防,B
风管,I
立管,I
于,
墙面,B
需要,
开孔,
位置,
，,
土建,
在,
二次,
结构,
砌墙,
的,
预留,B
洞口,I
大于,
300,
的,
洞口,B
，,
已经,
提及,
多日,
，,
请,
于,
三天,
内,
及时,
提供,
三方,
确认,
签字,
，,
以,
方便,
砌墙,
时,
预留,
，,
并,
提供,
电子版,
。,
,
排烟,B
风管,I
和,
送风,B
管,I
所,
采用,
的,
支,B
吊架,I
材料,
与,
图纸,
4.4,
施工,
要求,
的,
08K132,
不符,
，,
请,
及时,
调整,
。,
